phase,block,id,short_id,game_type,points,drule,drule_error_2d,drule_error_1d_a,drule_error_1d_b,drule_error_1d,rewards_approached,punishment_approached
2,0,sim-456,sim-456,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-456,sim-456,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-456,sim-456,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-456,sim-456,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-456,sim-456,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-456,sim-456,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-902,sim-902,duo,-4,neither,10.0,8.0,6.0,6.0,4,2
0,1,sim-902,sim-902,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-902,sim-902,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-902,sim-902,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-902,sim-902,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-902,sim-902,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-902,sim-902,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
2,1,sim-902,sim-902,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-902,sim-902,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-902,sim-902,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-902,sim-902,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,1,sim-902,sim-902,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-762,sim-762,duo,-3,neither,12.0,8.0,8.0,8.0,1,1
0,1,sim-762,sim-762,duo,8,neither,4.0,4.0,6.0,4.0,8,0
0,2,sim-762,sim-762,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-762,sim-762,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-762,sim-762,duo,4,neither,2.0,6.0,6.0,6.0,12,2
1,1,sim-762,sim-762,duo,0,neither,3.0,7.0,7.0,7.0,12,3
2,0,sim-762,sim-762,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-762,sim-762,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-762,sim-762,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-762,sim-762,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-762,sim-762,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-762,sim-762,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-548,sim-548,duo,3,neither,6.0,10.0,2.0,2.0,7,1
0,1,sim-548,sim-548,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-548,sim-548,duo,4,1d_b,5.0,9.0,1.0,1.0,8,1
0,3,sim-548,sim-548,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-548,sim-548,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-548,sim-548,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-548,sim-548,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
2,1,sim-548,sim-548,duo,7,neither,2.0,6.0,4.0,4.0,11,1
2,2,sim-548,sim-548,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-548,sim-548,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-548,sim-548,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-548,sim-548,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-181,sim-181,duo,-4,neither,13.0,9.0,9.0,9.0,0,1
0,1,sim-181,sim-181,duo,6,neither,6.0,6.0,2.0,2.0,6,0
0,2,sim-181,sim-181,duo,11,2d,1.0,5.0,3.0,3.0,11,0
0,3,sim-181,sim-181,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-181,sim-181,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-181,sim-181,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-181,sim-181,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-181,sim-181,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-181,sim-181,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-181,sim-181,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-181,sim-181,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-181,sim-181,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-558,sim-558,duo,-5,neither,11.0,9.0,7.0,7.0,3,2
0,1,sim-558,sim-558,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-558,sim-558,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-558,sim-558,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-558,sim-558,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-558,sim-558,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-558,sim-558,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
2,1,sim-558,sim-558,duo,7,neither,2.0,6.0,4.0,4.0,11,1
2,2,sim-558,sim-558,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-558,sim-558,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-558,sim-558,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-558,sim-558,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-629,sim-629,duo,-3,neither,9.0,5.0,9.0,5.0,5,2
0,1,sim-629,sim-629,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-629,sim-629,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-629,sim-629,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-629,sim-629,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
1,1,sim-629,sim-629,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-629,sim-629,duo,10,neither,2.0,2.0,6.0,2.0,10,0
2,1,sim-629,sim-629,duo,7,neither,2.0,4.0,6.0,4.0,11,1
2,2,sim-629,sim-629,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-629,sim-629,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-629,sim-629,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,1,sim-629,sim-629,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,0,sim-424,sim-424,duo,5,neither,4.0,8.0,2.0,2.0,9,1
0,1,sim-424,sim-424,duo,4,1d_b,5.0,9.0,1.0,1.0,8,1
0,2,sim-424,sim-424,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-424,sim-424,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-424,sim-424,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-424,sim-424,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-424,sim-424,duo,6,neither,3.0,7.0,3.0,3.0,10,1
2,1,sim-424,sim-424,duo,11,2d,1.0,5.0,3.0,3.0,11,0
2,2,sim-424,sim-424,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-424,sim-424,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-424,sim-424,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-424,sim-424,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,0,sim-844,sim-844,duo,1,neither,8.0,8.0,6.0,6.0,5,1
0,1,sim-844,sim-844,duo,4,1d_b,5.0,9.0,1.0,1.0,8,1
0,2,sim-844,sim-844,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-844,sim-844,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-844,sim-844,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-844,sim-844,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-844,sim-844,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
2,1,sim-844,sim-844,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-844,sim-844,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-844,sim-844,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-844,sim-844,duo,0,neither,3.0,7.0,7.0,7.0,12,3
3,1,sim-844,sim-844,duo,4,neither,2.0,6.0,6.0,6.0,12,2
0,0,sim-011,sim-011,duo,0,neither,6.0,2.0,10.0,2.0,8,2
0,1,sim-011,sim-011,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-011,sim-011,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-011,sim-011,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-011,sim-011,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-011,sim-011,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-011,sim-011,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
2,1,sim-011,sim-011,duo,7,neither,2.0,4.0,6.0,4.0,11,1
2,2,sim-011,sim-011,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-011,sim-011,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-011,sim-011,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-011,sim-011,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-200,sim-200,duo,-3,neither,9.0,9.0,7.0,7.0,5,2
0,1,sim-200,sim-200,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-200,sim-200,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-200,sim-200,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-200,sim-200,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-200,sim-200,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-200,sim-200,duo,10,neither,2.0,6.0,2.0,2.0,10,0
2,1,sim-200,sim-200,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-200,sim-200,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-200,sim-200,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-200,sim-200,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-200,sim-200,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-426,sim-426,duo,-2,neither,11.0,7.0,9.0,7.0,2,1
0,1,sim-426,sim-426,duo,3,neither,6.0,6.0,6.0,6.0,7,1
0,2,sim-426,sim-426,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-426,sim-426,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-426,sim-426,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-426,sim-426,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
2,0,sim-426,sim-426,duo,10,neither,2.0,2.0,6.0,2.0,10,0
2,1,sim-426,sim-426,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-426,sim-426,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-426,sim-426,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-426,sim-426,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-426,sim-426,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-535,sim-535,duo,-1,neither,7.0,7.0,7.0,7.0,7,2
0,1,sim-535,sim-535,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
0,2,sim-535,sim-535,duo,11,2d,1.0,5.0,3.0,3.0,11,0
0,3,sim-535,sim-535,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-535,sim-535,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,1,sim-535,sim-535,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-535,sim-535,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-535,sim-535,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-535,sim-535,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-535,sim-535,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-535,sim-535,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-535,sim-535,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-032,sim-032,duo,5,neither,4.0,8.0,2.0,2.0,9,1
0,1,sim-032,sim-032,duo,7,neither,2.0,6.0,4.0,4.0,11,1
0,2,sim-032,sim-032,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-032,sim-032,duo,4,1d_b,5.0,9.0,1.0,1.0,8,1
1,0,sim-032,sim-032,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-032,sim-032,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-032,sim-032,duo,11,2d,1.0,5.0,3.0,3.0,11,0
2,1,sim-032,sim-032,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-032,sim-032,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-032,sim-032,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-032,sim-032,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-032,sim-032,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-580,sim-580,duo,-3,neither,9.0,7.0,7.0,7.0,5,2
0,1,sim-580,sim-580,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-580,sim-580,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-580,sim-580,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-580,sim-580,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-580,sim-580,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-580,sim-580,duo,11,2d,1.0,3.0,5.0,3.0,11,0
2,1,sim-580,sim-580,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-580,sim-580,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-580,sim-580,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-580,sim-580,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-580,sim-580,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-405,sim-405,duo,-2,neither,11.0,9.0,9.0,9.0,2,1
0,1,sim-405,sim-405,duo,1,neither,8.0,8.0,4.0,4.0,5,1
0,2,sim-405,sim-405,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-405,sim-405,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-405,sim-405,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-405,sim-405,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
2,0,sim-405,sim-405,duo,10,neither,2.0,6.0,2.0,2.0,10,0
2,1,sim-405,sim-405,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-405,sim-405,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-405,sim-405,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-405,sim-405,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-405,sim-405,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-278,sim-278,duo,-2,neither,8.0,4.0,12.0,4.0,6,2
0,1,sim-278,sim-278,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-278,sim-278,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-278,sim-278,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-278,sim-278,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-278,sim-278,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-278,sim-278,duo,10,neither,2.0,2.0,6.0,2.0,10,0
2,1,sim-278,sim-278,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-278,sim-278,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-278,sim-278,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-278,sim-278,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-278,sim-278,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-445,sim-445,duo,4,neither,5.0,7.0,3.0,3.0,8,1
0,1,sim-445,sim-445,duo,7,neither,2.0,6.0,4.0,4.0,11,1
0,2,sim-445,sim-445,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-445,sim-445,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-445,sim-445,duo,-4,neither,4.0,8.0,8.0,8.0,12,4
1,1,sim-445,sim-445,duo,4,neither,2.0,6.0,6.0,6.0,12,2
2,0,sim-445,sim-445,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-445,sim-445,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-445,sim-445,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-445,sim-445,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-445,sim-445,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-445,sim-445,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-772,sim-772,duo,0,neither,9.0,7.0,9.0,7.0,4,1
0,1,sim-772,sim-772,duo,5,neither,4.0,4.0,6.0,4.0,9,1
0,2,sim-772,sim-772,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-772,sim-772,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-772,sim-772,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-772,sim-772,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-772,sim-772,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-772,sim-772,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-772,sim-772,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-772,sim-772,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-772,sim-772,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-772,sim-772,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-373,sim-373,duo,-2,neither,11.0,7.0,7.0,7.0,2,1
0,1,sim-373,sim-373,duo,6,neither,6.0,2.0,8.0,2.0,6,0
0,2,sim-373,sim-373,duo,6,neither,3.0,3.0,7.0,3.0,10,1
0,3,sim-373,sim-373,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-373,sim-373,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-373,sim-373,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-373,sim-373,duo,10,neither,2.0,2.0,6.0,2.0,10,0
2,1,sim-373,sim-373,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-373,sim-373,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-373,sim-373,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-373,sim-373,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-373,sim-373,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-723,sim-723,duo,0,neither,6.0,4.0,8.0,4.0,8,2
0,1,sim-723,sim-723,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-723,sim-723,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-723,sim-723,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-723,sim-723,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
1,1,sim-723,sim-723,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-723,sim-723,duo,11,2d,1.0,3.0,5.0,3.0,11,0
2,1,sim-723,sim-723,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-723,sim-723,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-723,sim-723,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-723,sim-723,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-723,sim-723,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-401,sim-401,duo,4,neither,5.0,3.0,7.0,3.0,8,1
0,1,sim-401,sim-401,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-401,sim-401,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-401,sim-401,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-401,sim-401,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-401,sim-401,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-401,sim-401,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-401,sim-401,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-401,sim-401,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-401,sim-401,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-401,sim-401,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-401,sim-401,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-079,sim-079,duo,-3,neither,12.0,8.0,8.0,8.0,1,1
0,1,sim-079,sim-079,duo,4,neither,8.0,8.0,4.0,4.0,4,0
0,2,sim-079,sim-079,duo,4,1d_b,5.0,9.0,1.0,1.0,8,1
0,3,sim-079,sim-079,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-079,sim-079,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-079,sim-079,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-079,sim-079,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-079,sim-079,duo,10,neither,2.0,6.0,2.0,2.0,10,0
2,2,sim-079,sim-079,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-079,sim-079,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-079,sim-079,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-079,sim-079,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-538,sim-538,duo,2,neither,4.0,8.0,4.0,4.0,10,2
0,1,sim-538,sim-538,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-538,sim-538,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-538,sim-538,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-538,sim-538,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-538,sim-538,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-538,sim-538,duo,11,2d,1.0,5.0,3.0,3.0,11,0
2,1,sim-538,sim-538,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-538,sim-538,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-538,sim-538,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-538,sim-538,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-538,sim-538,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-576,sim-576,duo,1,neither,8.0,8.0,4.0,4.0,5,1
0,1,sim-576,sim-576,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-576,sim-576,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-576,sim-576,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-576,sim-576,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-576,sim-576,duo,10,neither,2.0,6.0,2.0,2.0,10,0
2,0,sim-576,sim-576,duo,6,neither,3.0,7.0,3.0,3.0,10,1
2,1,sim-576,sim-576,duo,7,neither,2.0,6.0,4.0,4.0,11,1
2,2,sim-576,sim-576,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-576,sim-576,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-576,sim-576,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-576,sim-576,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-549,sim-549,duo,-1,neither,10.0,10.0,6.0,6.0,3,1
0,1,sim-549,sim-549,duo,5,neither,4.0,8.0,2.0,2.0,9,1
0,2,sim-549,sim-549,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-549,sim-549,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-549,sim-549,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-549,sim-549,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-549,sim-549,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
2,1,sim-549,sim-549,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-549,sim-549,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-549,sim-549,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-549,sim-549,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-549,sim-549,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-711,sim-711,duo,2,neither,4.0,8.0,4.0,4.0,10,2
0,1,sim-711,sim-711,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-711,sim-711,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-711,sim-711,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-711,sim-711,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-711,sim-711,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-711,sim-711,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
2,1,sim-711,sim-711,duo,7,neither,2.0,6.0,4.0,4.0,11,1
2,2,sim-711,sim-711,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-711,sim-711,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-711,sim-711,duo,4,neither,2.0,6.0,6.0,6.0,12,2
3,1,sim-711,sim-711,duo,0,neither,3.0,7.0,7.0,7.0,12,3
0,0,sim-042,sim-042,duo,-1,neither,7.0,7.0,7.0,7.0,7,2
0,1,sim-042,sim-042,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-042,sim-042,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-042,sim-042,duo,11,2d,1.0,3.0,5.0,3.0,11,0
1,0,sim-042,sim-042,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-042,sim-042,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-042,sim-042,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-042,sim-042,duo,12,2d,0.0,4.0,4.0,4.0,12,0
